0,1,2,dictabert_score
[Q] מהו תפקיד הטורפים במערכת הטבעית? [T] טורפים מווסתים אוכלוסיות של בעלי חיים אחרים ושומרים על איזון אקולוגי. [S] חיות אוכלות חיות אחרות.,0.5,0.1,0.44948792457580566
[Q] כיצד דבורים תורמות לסביבה? [T] דבורים מאביקות צמחים ומאפשרות ייצור פירות וזרעים. [S] דבורים עוזרות לצמחים להתרבות על ידי האבקה.,1.0,0.41,0.9723143577575684
[Q] כיצד דבורים תורמות לסביבה? [T] דבורים מאביקות צמחים ומאפשרות ייצור פירות וזרעים. [S] דבורים עוקצות.,0.1,0.37,0.11600415408611298
[Q] כיצד פועל שרשרת מזון ימית? [T] שרשרת מזון ימית מתארת מעבר אנרגיה מאצות לאורגניזמים קטנים ועד לטורפים גדולים. [S] בים יש אצות שאותן אוכלים יצורים קטנים ואז דגים גדולים יותר אוכלים אותם.,1.0,0.23,0.6950647234916687
[Q] כיצד פועל שרשרת מזון ימית? [T] שרשרת מזון ימית מתארת מעבר אנרגיה מאצות לאורגניזמים קטנים ועד לטורפים גדולים. [S] יש דגים בים.,0.2,0.0,0.0760202631354332
[Q] מהו תפקיד האלמוגים בשונית? [T] אלמוגים בונים שוניות המשמשות בית גידול למגוון רחב של בעלי חיים ימיים. [S] אלמוגים יוצרים שוניות שמספקות בית להרבה חיות בים.,1.0,0.76,1.0230475664138794
[Q] מהו תפקיד האלמוגים בשונית? [T] אלמוגים בונים שוניות המשמשות בית גידול למגוון רחב של בעלי חיים ימיים. [S] אלמוגים הם חיות בים.,0.4,0.33,0.19148388504981995
[Q] כיצד כרישים תורמים לאיזון ימי? [T] כרישים משמשים טורפים עליונים ושומרים על איזון אוכלוסיות בים. [S] כרישים שומרים על איזון האוכלוסייה בים על ידי טריפה של חיות אחרות.,1.0,0.42,1.0491193532943726
[Q] כיצד כרישים תורמים לאיזון ימי? [T] כרישים משמשים טורפים עליונים ושומרים על איזון אוכלוסיות בים. [S] כרישים הם דגים גדולים.,0.3,0.34,0.24987947940826416
"[Q] מהו מחזור החיים של צפרדע? [T] צפרדע עוברת שלבים מביצה לראשן ולבסוף לצפרדע בוגרת. [S] צפרדע מתחילה כביצה, הופכת לראשן ואז לצפרדע בוגרת.",1.0,0.37,1.0637388229370117
[Q] מהו מחזור החיים של צפרדע? [T] צפרדע עוברת שלבים מביצה לראשן ולבסוף לצפרדע בוגרת. [S] צפרדע חיה במים.,0.2,0.37,0.045048974454402924
[Q] כיצד עטלפים משתמשים באקולוקציה? [T] עטלפים פולטים גלי קול ומזהים החזר שלהם כדי להתמצא ולצוד בחושך. [S] עטלפים משתמשים בגלי קול כדי לנווט ולמצוא מזון בחושך.,1.0,0.39,1.0343713760375977
[Q] כיצד עטלפים משתמשים באקולוקציה? [T] עטלפים פולטים גלי קול ומזהים החזר שלהם כדי להתמצא ולצוד בחושך. [S] עטלפים עפים בלילה.,0.3,0.22,0.0785382091999054
"[Q] כיצד נוצר מזג אוויר? [T] מזג האוויר נוצר משילוב של טמפרטורה, לחות, לחץ אוויר ותנועת רוחות באטמוספירה. [S] מזג האוויר נקבע לפי טמפרטורה, לחות ורוחות שמשתנות כל הזמן.",1.0,0.44,1.0009331703186035
"[Q] כיצד נוצר מזג אוויר? [T] מזג האוויר נוצר משילוב של טמפרטורה, לחות, לחץ אוויר ותנועת רוחות באטמוספירה. [S] לפעמים חם ולפעמים קר.",0.2,0.29,0.6084995865821838
[Q] מהו לחץ אוויר? [T] לחץ אוויר הוא הכוח שמפעיל האוויר על פני השטח כתוצאה ממשקלו. [S] לחץ אוויר הוא הכוח שהאוויר מפעיל על הקרקע ועל גופים שונים.,1.0,0.89,0.9968809485435486
[Q] מהו לחץ אוויר? [T] לחץ אוויר הוא הכוח שמפעיל האוויר על פני השטח כתוצאה ממשקלו. [S] אוויר יש מסביבנו.,0.3,0.41,0.05099083110690117
[Q] כיצד נוצרים ברקים? [T] ברקים נוצרים כתוצאה מפריקה חשמלית בין עננים או בין ענן לקרקע. [S] ברקים נוצרים מפריקה חשמלית בין עננים או בין ענן לקרקע בזמן סערה.,1.0,1.0,1.0219378471374512
[Q] כיצד נוצרים ברקים? [T] ברקים נוצרים כתוצאה מפריקה חשמלית בין עננים או בין ענן לקרקע. [S] יש ברק בשמיים.,0.2,0.41,0.09845956414937973
[Q] מהו רעש אקולוגי (זיהום רעש)? [T] זיהום רעש הוא רעשים חזקים ומתמשכים שמפריעים לבעלי חיים ולאדם. [S] רעש חזק שמפריע לסביבה ולבעלי חיים נקרא זיהום רעש.,1.0,0.99,1.0211207866668701
[Q] מהו רעש אקולוגי (זיהום רעש)? [T] זיהום רעש הוא רעשים חזקים ומתמשכים שמפריעים לבעלי חיים ולאדם. [S] יש רעש בעיר.,0.3,0.66,0.022960448637604713
"[Q] מהי אנרגיה מתחדשת? [T] אנרגיה מתחדשת היא אנרגיה ממקורות טבעיים המתחדשים כמו שמש, רוח ומים. [S] אנרגיה שמגיעה מהשמש, הרוח והמים ולא נגמרת.",1.0,0.72,0.9080607295036316
"[Q] מהי אנרגיה מתחדשת? [T] אנרגיה מתחדשת היא אנרגיה ממקורות טבעיים המתחדשים כמו שמש, רוח ומים. [S] אנרגיה היא חשמל.",0.2,0.68,0.053557559847831726
"[Q] כיצד פועל מחזור הפחמן בטבע? [T] מחזור הפחמן מתאר את מעבר הפחמן בין האטמוספירה, היצורים החיים, הקרקע והאוקיינוסים. [S] פחמן עובר בין האוויר, הצמחים, בעלי החיים והאדמה בתהליך מחזורי.",1.0,0.68,0.7678577303886414
"[Q] כיצד פועל מחזור הפחמן בטבע? [T] מחזור הפחמן מתאר את מעבר הפחמן בין האטמוספירה, היצורים החיים, הקרקע והאוקיינוסים. [S] יש פחמן בטבע.",0.2,0.37,0.06299477815628052
[Q] מהו תהליך הפירוק בטבע? [T] פירוק הוא תהליך שבו חומרים אורגניים מתפרקים על ידי חיידקים ופטריות. [S] חיידקים ופטריות מפרקים חומרים מתים ומחזירים אותם לקרקע.,1.0,0.1,0.9748637676239014
[Q] מהו תהליך הפירוק בטבע? [T] פירוק הוא תהליך שבו חומרים אורגניים מתפרקים על ידי חיידקים ופטריות. [S] דברים נרקבים.,0.3,0.0,0.12122851610183716
[Q] כיצד פועלת מערכת הדם של דגים? [T] לדגים יש לב שמזרים דם דרך זימים ושאר הגוף לצורך חמצון. [S] לדגים יש לב שמזרים דם דרך הזימים כדי לקבל חמצן מהמים.,1.0,0.86,0.9003699421882629
[Q] כיצד פועלת מערכת הדם של דגים? [T] לדגים יש לב שמזרים דם דרך זימים ושאר הגוף לצורך חמצון. [S] דגים חיים במים.,0.2,0.16,0.05784406512975693
"[Q] מהו מבנה תא חי בסיסי? [T] תא חי כולל גרעין, ציטופלזמה וממברנה תאית המבצעים יחד תהליכי חיים. [S] תא מורכב מגרעין וממברנה שמקיימים את פעולות החיים.",1.0,0.53,1.0083401203155518
"[Q] מהו מבנה תא חי בסיסי? [T] תא חי כולל גרעין, ציטופלזמה וממברנה תאית המבצעים יחד תהליכי חיים. [S] תא הוא קטן מאוד.",0.3,0.33,0.04271100088953972
[Q] מהי תופעת ליקוי חמה? [T] ליקוי חמה מתרחש כאשר הירח מסתיר את השמש באופן חלקי או מלא מכדור הארץ. [S] ליקוי חמה קורה כאשר הירח נמצא בין השמש לכדור הארץ וחוסם את האור.,1.0,0.82,1.029999017715454
[Q] מהי תופעת ליקוי חמה? [T] ליקוי חמה מתרחש כאשר הירח מסתיר את השמש באופן חלקי או מלא מכדור הארץ. [S] השמש נעלמת בשמיים.,0.2,0.28,0.1140858605504036
"[Q] כיצד פועל תהליך הפוטוסינתזה בצמחים ומה תפקיד הכלורופיל? [T] פוטוסינתזה היא תהליך שבו צמחים משתמשים באור שמש, מים ופחמן דו-חמצני ליצירת גלוקוז וחמצן, כאשר הכלורופיל קולט את אנרגיית האור. [S] צמחים משתמשים בכלורופיל כדי לקלוט אור שמש, ומבצעים פוטוסינתזה שבה הם מייצרים מזון וחמצן מפחמן דו-חמצני ומים.",1.0,0.74,0.7631139755249023
"[Q] כיצד פועל תהליך הפוטוסינתזה בצמחים ומה תפקיד הכלורופיל? [T] פוטוסינתזה היא תהליך שבו צמחים משתמשים באור שמש, מים ופחמן דו-חמצני ליצירת גלוקוז וחמצן, כאשר הכלורופיל קולט את אנרגיית האור. [S] צמחים צריכים מים כדי לשרוד.",0.2,0.2,0.23394250869750977
"[Q] כיצד משפיע שינוי אקלים עולמי על מערכות אקולוגיות ימיות? [T] שינוי אקלים גורם להתחממות האוקיינוסים, החמצת מים ופגיעה בשוניות אלמוגים ובמגוון הביולוגי. [S] התחממות כדור הארץ פוגעת בים, גורמת לשינוי בטמפרטורת המים ולפגיעה ביצורים ימיים.",1.0,0.81,1.047326922416687
"[Q] כיצד משפיע שינוי אקלים עולמי על מערכות אקולוגיות ימיות? [T] שינוי אקלים גורם להתחממות האוקיינוסים, החמצת מים ופגיעה בשוניות אלמוגים ובמגוון הביולוגי. [S] יש חום בעולם.",0.2,0.0,0.3081071674823761
[Q] כיצד פועל כוח הכבידה על כוכבי לכת במערכת השמש? [T] כוח הכבידה גורם לכך שכוכבי הלכת נעים במסלולים אליפטיים סביב השמש בגלל משיכתה. [S] כוח הכבידה של השמש שומר על כוכבי הלכת במסלולים קבועים סביבה.,1.0,0.87,0.9452770352363586
[Q] כיצד פועל כוח הכבידה על כוכבי לכת במערכת השמש? [T] כוח הכבידה גורם לכך שכוכבי הלכת נעים במסלולים אליפטיים סביב השמש בגלל משיכתה. [S] כוכבי לכת מסתובבים סביב השמש.,0.6,0.47,0.3245464265346527
"[Q] כיצד נוצרים הרי געש ומה קורה בהתפרצות? [T] הרי געש נוצרים כאשר מאגמה פורצת דרך קרום כדור הארץ, ובמהלך התפרצות נפלטים לבה, גזים ואפר. [S] הרי געש נוצרים כאשר מאגמה עולה לפני השטח וגורמת להתפרצות לבה ואפר.",1.0,0.77,1.031073808670044
"[Q] כיצד נוצרים הרי געש ומה קורה בהתפרצות? [T] הרי געש נוצרים כאשר מאגמה פורצת דרך קרום כדור הארץ, ובמהלך התפרצות נפלטים לבה, גזים ואפר. [S] יש הרים שמתפרצים.",0.3,0.19,0.5257143974304199
[Q] כיצד פועל זיכרון RAM במחשב ומה תפקידו? [T] זיכרון RAM הוא זיכרון זמני המאחסן נתונים ותהליכים פעילים כדי לאפשר גישה מהירה למעבד. [S] RAM הוא זיכרון זמני שמאפשר למחשב לעבוד מהר על תוכנות ונתונים פעילים.,1.0,0.57,0.4645511507987976
[Q] כיצד פועל זיכרון RAM במחשב ומה תפקידו? [T] זיכרון RAM הוא זיכרון זמני המאחסן נתונים ותהליכים פעילים כדי לאפשר גישה מהירה למעבד. [S] זה זיכרון במחשב.,0.2,0.23,0.11075318604707718
